,formattedAddress,servesBeer,servesWine,location.latitude,location.longitude,displayName.text,displayName.languageCode
2497,"16 Pitt Street, Auckland Central, Auckland 1010, New Zealand",,,-36.8547769,174.7587934,City Liquor,en
2498,"Bader Drive, Māngere, Auckland 2022, New Zealand",True,True,-36.9694911,174.7997236,Tausala Night Club,en
2499,"building 10/666 Great South Road, Ellerslie, Auckland 1051, New Zealand",True,True,-36.901821399999996,174.8078737,Tok Tok Greenlane,en
2500,"Suite 4/1179 Great North Road, Point Chevalier, Auckland 1022, New Zealand",True,True,-36.869925599999995,174.7111505,Good Dog Bad Dog Point Chevalier,en
2501,"213 Hinemoa Street, Birkenhead, Auckland 0626, New Zealand",False,False,-36.8129859,174.7276114,Kyushu Sushi,en
2502,"1 Courthouse Lane, Auckland Central, Auckland 1010, New Zealand",True,False,-36.848056299999996,174.76673119999998,Twelve Restaurant,en
2503,"341 Rangatira Road, Beach Haven, Auckland 0626, New Zealand",,,-36.7917364,174.6874391,Cafe Au Bon Coin Cafe Patisserie,en
2504,"Basement level, Tuawhiti Lane, 27 Galway Street, Britomart, Auckland 1010, New Zealand",True,True,-36.8448476,174.76854469999998,Ghost Street (Restaurant),en
2505,"427 Manukau Road, Epsom, Auckland 1023, New Zealand",,,-36.8928027,174.7743816,Lido Cinema,en
2506,"1 Wellesley Street West, Auckland Central, Auckland 1010, New Zealand",True,True,-36.850607499999995,174.7640255,Father Ted's Original Irish Pub,en
2507,"185 Great South Road, Manurewa, Auckland 2102, New Zealand",,,-37.0225156,174.8960498,New World Southmall,en
2508,"55 Ormiston Road, East Tāmaki, Auckland 2019, New Zealand",True,,-36.963212999999996,174.89561089999998,"Lion Brewery, The Pride",en
2509,"167 Parkhurst Road, Parakai 0830, New Zealand",,,-36.659709899999996,174.4309692,Parakai Liquor Spot,en
2510,"2/20 Dunrobin Place, Half Moon Bay, Auckland 2010, New Zealand",,,-36.8990073,174.9040517,Liquor Centre Highland Park,en
2511,"8 Riverhead Point Drive, Riverhead 0820, New Zealand",,,-36.7669256,174.58865820000003,Thomson Whisky New Zealand,en
2512,"160 Jervois Road, Herne Bay, Auckland 1011, New Zealand",,,-36.8454562,174.737314,Super Liquor Herne Bay,en
2513,"7/64 Gladstone Road, Parnell, Auckland 1052, New Zealand",,,-36.852784,174.78603239999998,Gladstone Wines (Liquor Store),en
2514,"26-28 Wyndham Street, Auckland Central, Auckland 1010, New Zealand",,,-36.8471729,174.7646136,Tokyo Liquor City Central,en
2515,"122 Wairau Road, Wairau Valley, Auckland 0627, New Zealand",,,-36.773687599999995,174.7415227,Liquor Star,en
2516,"Tuawhiti Lane, 29 Galway Street, Auckland Central, Auckland 1010, New Zealand",True,True,-36.84501120000001,174.76863319999998,kingi,en
2517,"756 New North Road, Mount Albert, Auckland 1025, New Zealand",True,True,-36.88013,174.72590219999998,Little French Cafe Mt Albert,en
2518,"582 Karangahape Road, Grey Lynn, Auckland 1010, New Zealand",True,True,-36.8597252,174.7530476,Pearl Chinese Restaurant,en
2519,"653 Manukau Road, Royal Oak, Auckland 1023, New Zealand",True,True,-36.907378,174.7747894,Little Urban,en
2520,"3/335 Lake Road, Hauraki, Auckland 0622, New Zealand",,,-36.7975072,174.77870489999998,Kabana Indian Cuisine,en
2521,"4/56 Bounty Road, Long Bay, Auckland 0630, New Zealand",True,True,-36.6846859,174.741369,Long Bay Surf Club,en
2522,"43 High Street, Auckland Central, Auckland 1010, New Zealand",True,True,-36.8480151,174.7662993,Chuffed,en
2523,"34 Courthouse Lane, Auckland Central, Auckland 1010, New Zealand",True,True,-36.8481167,174.7673745,Sq Bar,en
2524,"Leyton Way, Manukau City Centre, Auckland 2104, New Zealand",,,-36.991021499999995,174.8826356,The Gift Of Love,en
2525,"14 Airpark Drive, Airport Oaks, Auckland 2022, New Zealand",,,-36.9837875,174.783966,Heartland Hotel Auckland Airport,en
2526,"130 Main Highway, Ellerslie, Auckland 1051, New Zealand",True,True,-36.8981075,174.8101633,Lowbrow. Ellerslie,en
2527,"532 Mount Albert Road, Three Kings, Auckland 1042, New Zealand",True,True,-36.9088461,174.75536459999998,Lucky Fortune Restaurant （喜运来酒家）,en
2528,"4 Carrington Road, Point Chevalier, Auckland 1025, New Zealand",True,True,-36.8710844,174.709984,Wapiti Bar,en
2529,"11/20 Link Drive, Wairau Valley, Auckland 0627, New Zealand",False,False,-36.7636956,174.7358461,Chu Long Ji Restaurant,en
2530,"474 Richmond Road, Grey Lynn, Auckland 1021, New Zealand",,,-36.859172699999995,174.73199739999998,City Liquor Centre,en
2531,"Robert Ross Place, Clendon Park, Tāmaki Makaurau 2103, New Zealand",,,-37.0307329,174.8655389,Robert Ross Place,mi
2532,"11 Moana Avenue, Orewa, Auckland 0931, New Zealand",,,-36.586576,174.69369469999998,New World,en
2533,"11 Moana Avenue, Orewa, Auckland 0931, New Zealand",,,-36.586576,174.69369469999998,New World,en
2534,"269 Parnell Road, Parnell, Auckland 1052, New Zealand",True,True,-36.856183099999996,174.78068919999998,Gerome,en
2535,"Z Pier, St Marys Bay, Auckland 1010, New Zealand",,,-36.8415849,174.7494893,Ultimate Charters.,en
2536,"143 Carlton Gore Road, Newmarket, Auckland 1023, New Zealand",,,-36.865612399999996,174.7773897,Gilli Café,en
2537,"23A Kalmia Street, Ellerslie, Auckland 1051, New Zealand",,,-36.8969696,174.8071154,Liquorland Ellerslie,en
2538,"361 Albany Highway, Rosedale, Auckland 0632, New Zealand",,,-36.743893199999995,174.69334899999998,Mission Garden 米湘阁,en
2539,"1/155 Target Road, Wairau Valley, Auckland 0627, New Zealand",,,-36.7675951,174.73525659999999,Super Liquor Target Road,en
2540,"1E Wade River Road, Stanmore Bay, Whangaparāoa 0930, New Zealand",,,-36.6367559,174.7483369,The Bottle -O Whangaparaoa,en
2541,"738 Manukau Road, Royal Oak, Auckland 1023, New Zealand",,,-36.9103754,174.77607780000002,The Bottle - O Royal Oak,en
2542,"3 Sunnybrae Road, Hillcrest, Auckland 0627, New Zealand",,,-36.7911272,174.74773689999998,Bottle-o Poenamo Liquor,en
2543,"4 Orere Point Road, Ōrere Point 2585, New Zealand",,,-36.9592714,175.24322809999998,Orere Point General Store,en
2544,"1/32 Constellation Drive, Rosedale, Auckland 0632, New Zealand",True,True,-36.748024099999995,174.7325496,Town Tonic Auckland,en
2545,"Pakuranga Plaza 10 Aylesbury Street, Pakuranga, Auckland 2010, New Zealand",True,True,-36.9124938,174.87227249999998,Porterhouse Grill,en
2546,"268 Ponsonby Road, Ponsonby, Auckland 1011, New Zealand",True,True,-36.850452,174.7442027,Bambina,en
2547,"133 Rodney Street, Wellsford 0900, New Zealand",,,-36.2954145,174.5232582,Liquor Centre Wellsford,en
2548,"Auckland Viaduct, EV2, Auckland 1010, New Zealand",,,-36.8422404,174.76214389999998,NIRVANA Charters,en
2549,"Unit 1/544 East Coast Road, Windsor Park, Auckland 0630, New Zealand",,,-36.738766399999996,174.74120639999998,The Bottle O Windsor Park,en
2550,"138 Hinemoa Street, Birkenhead, Auckland 0626, New Zealand",True,True,-36.8156144,174.7309377,duo,en
2551,"451 Mount Eden Road, Mount Eden, Auckland 1024, New Zealand",,,-36.8828302,174.7618128,Machan Restaurant & Bar Mount Eden,en
2552,"Southmall 185 Route 3, Manurewa, Auckland 2102, New Zealand",,,-37.0224504,174.89720699999998,Southmall Liquor Bargain,en
2553,"141 Queen Street, Northcote Point, Auckland 0627, New Zealand",,,-36.8158909,174.7457047,Point Wines,en
2554,"8/20 Link Drive, Wairau Valley, Auckland 0629, New Zealand",True,True,-36.7637399,174.7369295,Mad Dogs & Englishmen,en
2555,"44 Lorne Street, Auckland Central, Auckland 1010, New Zealand",,,-36.8516409,174.7651632,Academy Cinemas,en
2556,"2/29 Neil Avenue, Te Atatū Peninsula, Auckland 0610, New Zealand",True,True,-36.837582700000006,174.6460118,Neil Cafe,en
2557,"64 Gray Road, Great Barrier Island, Auckland 0991, New Zealand",,,-36.2337594,175.45468169999998,Island Gin,en
2558,"Osborne Lane 3B York Street, Newmarket, Auckland 1023, New Zealand",True,True,-36.8678783,174.77666019999998,Burger Burger Newmarket,en
2559,,,,,,,
2560,"51 Shortland Street, Auckland Central, Auckland 1010, New Zealand",True,True,-36.84726560000001,174.76849769999998,Cinta Malaysian – Shortland Street,en
2561,"51 Tamaki Drive, Mission Bay, Auckland 1071, New Zealand",True,True,-36.848237499999996,174.8309302,Mamma Mia Restaurant 1972,en
2562,"55b Glenvar Ridge Road, Long Bay, Auckland 0630, New Zealand",,,-36.6852502,174.73966249999998,New World Long Bay,en
2563,"G02/433 Dominion Road, Mount Eden, Auckland 1024, New Zealand",True,,-36.8830034,174.7485003,Mandarin Restaurant Cuisineart,en
2564,"692 Dominion Road, Mount Eden, Auckland 1041, New Zealand",True,True,-36.8901395,174.74672089999999,Manee Thai Restaurant,en
2565,"Orpheus Drive, Onehunga, Auckland 1061, New Zealand",,,-36.9277705,174.77915969999998,Manukau Cruising Club,en
2566,"48 Bader Drive, Māngere, Auckland 2022, New Zealand",,,-36.962075899999995,174.79605479999998,Manukau Magpies Rugby League & Sports Club,en
2567,"Z Pier, Westhaven Drive, St Marys Bay, Auckland 1010, New Zealand",,,-36.8422099,174.75060420000003,Big Fish Club,en
2568,"Stadium Drive, Albany, Auckland 0632, New Zealand",,,-36.72591380000001,174.7035238,Marist University North Harbour Rugby Club,en
2569,"32A Range View Road, Mount Albert, Auckland 1025, New Zealand",,,-36.8964402,174.71394469999998,Marist Rugby Football League,en
2570,"Level 5/309 Broadway, Newmarket, Auckland 1023, New Zealand",True,True,-36.871697399999995,174.77637679999998,White + Wong's - Newmarket,en
2571,"84 Old Railway Road, Kumeū 0892, New Zealand",,,-36.777,174.5755,Markovina Vineyard Estate,en
2572,"466 Dominion Road, Mount Eden, Auckland 1024, New Zealand",True,,-36.882985999999995,174.7489312,Maruten Ramen,en
2573,"158 Allum Street, Kohimarama, Auckland 1071, New Zealand",True,True,-36.863493399999996,174.8414896,Masa Japanese Restaurant & Bar,en
2574,"271 East Tamaki Road, Ōtara, Auckland 2023, New Zealand",,,-36.9612219,174.887417,Otara liquor spot,en
2575,"Sackville Street, Grey Lynn, Auckland 1021, New Zealand",,,-36.8561682,174.7334601,Sackville Street,en
2576,"2 Matakana Valley Road, Auckland 0985, New Zealand",True,True,-36.3519509,174.71748119999998,Matakana Market Kitchen,en
2577,"568 Matakana Road, MATAKANA, Warkworth 0985, New Zealand",,,-36.373826,174.6865709,Matakana Estate,en
2578,"568 Matakana Road, MATAKANA, Warkworth 0985, New Zealand",,,-36.373826,174.6865709,Matakana Estate,en
2579,"40 Cory Road, Oneroa, Waiheke Island 1081, New Zealand",,,-36.7835779,175.0386292,Māwhitipana Ridge Estate,en
2580,"209 Kepa Road, Mission Bay, Auckland 1070, New Zealand",,,-36.861095399999996,174.8288888,New World Eastridge,en
2581,"209 Kepa Road, Mission Bay, Auckland 1070, New Zealand",,,-36.861095399999996,174.8288888,New World Eastridge,en
2582,"32 The Esplanade, Eastern Beach, Auckland 2012, New Zealand",True,True,-36.8727088,174.9132665,Golden Sands Bistro,en
2583,"65 Tauranga Place, Auckland 0931, New Zealand",,,-36.5908185,174.673709,Maygrove Village Orewa,en
2584,"46 Cheltenham Road, Devonport, Cheltenham 0624, New Zealand",True,True,-36.824148099999995,174.80965329999998,McHughs Of Cheltenham,en
2585,"438 New North Road, Kingsland, Auckland 1021, New Zealand",True,True,-36.8719884,174.74514019999998,@ Bangkok,en
2586,"184 Garnet Road, Westmere, Auckland 1022, New Zealand",True,True,-36.853848,174.7177289,Seabreeze,en
2587,"44 Matakana Valley Road, Matakana 0985, New Zealand",True,True,-36.3507275,174.7159173,Jin Jin,en
2588,"89 Symes Drive, Red Beach 0932, New Zealand",,,-36.610532299999996,174.6899875,Gulf Rise - Metlifecare Retirement Village,en
2589,"3 Seventh View Avenue, Beachlands 2018, New Zealand",,,-36.888248399999995,174.9956643,Pohutukawa Landing - Metlifecare Retirement Village,en
2590,"13 Shakespeare Road, Milford, Auckland 0620, New Zealand",True,False,-36.772781699999996,174.7629874,La Mexicana North Shore,en
2591,"572 Great North Road, Grey Lynn, Auckland 1021, New Zealand",True,,-36.8656082,174.73729799999998,La Mexicana Grey Lynn,en
2592,"63 Remuera Road, Remuera, Auckland 1050, New Zealand",,,-36.8716943,174.7794548,The Bottle-O Newmarket,en
2593,"Warkworth, 1/993 Matakana Road, Matakana 0985, New Zealand",,,-36.3531012,174.7171928,Matakana Liquor Centre,en
2594,"45 Wakelin Road, Beachlands 2018, New Zealand",True,,-36.882056600000006,174.99735579999998,Passion india restaurant,en
2595,"190 Fisher Parade, Pakuranga, Auckland 2012, New Zealand",,,-36.8955852,174.8870159,Farmcove Liquor Centre,en
2596,"2/70 Everglade Drive, Goodwood Heights, Auckland 2105, New Zealand",True,True,-36.9982679,174.89480089999998,Punjabi Kitchen,en
2597,"21 Remuera Road, Newmarket, Auckland 1050, New Zealand",,,-36.8704951,174.77805899999998,Arte della Pasta,en
2598,"1 Rocklands Avenue, Mount Eden, Auckland 1024, New Zealand",True,True,-36.888655799999995,174.74749989999998,Kiss Kiss Restaurant,en
2599,"5 Federal Street, Auckland Central, Auckland 1010, New Zealand",True,True,-36.8449321,174.7639093,Mo's,en
2600,"147 Gossamer Drive, Pakuranga Heights, Auckland 2010, New Zealand",,,-36.920858599999995,174.88746849999998,Gossamer Liquor,en
2601,"Level 4/188 Quay Street, Auckland Central, Auckland 1010, New Zealand",True,True,-36.843046799999996,174.7652721,Mojo Quay St,en
2602,"Chancery Square O'Connell Street and, Chancery Street, Auckland Central, Auckland 1010, New Zealand",,,-36.8478655,174.7673098,Chancery Bistro,en
2603,"163 Queens Road, Panmure, Auckland 1072, New Zealand",True,True,-36.900952,174.85648139999998,The Corner Bar and Eatery,en
2604,"Preston Avenue, Mount Albert, Auckland 1025, New Zealand",,,-36.8926167,174.7103754,Mt Albert Ponsonby AFC,en
2605,"Cornwallis Street, Mount Albert, Auckland 1025, New Zealand",,,-36.883403699999995,174.736028,Ramblers Softball Club Inc,en
2606,"Western Springs Road, Morningside, Auckland 1022, New Zealand",,,-36.8735009,174.7285192,Mount Albert Rugby League Football Club,en
2607,"9-10/945A New North Road, Mount Albert, Auckland 1025, New Zealand",True,True,-36.885518999999995,174.71381169999998,Mt Albert Sports Bar,en
2608,"9-10/945A New North Road, Mount Albert, Auckland 1025, New Zealand",True,True,-36.885518999999995,174.71381169999998,Mt Albert Sports Bar,en
2609,"100 Jack Butt Lane, Muriwai 0881, New Zealand",,,-36.8264074,174.4298876,The Surf Club at Muriwai,en
2610,"200 Great South Road, Drury 2113, New Zealand",True,True,-37.1007618,174.9515078,Murphy's Law Irish Bar,en
2611,"66 Ponsonby Road, Ponsonby, Auckland 1011, New Zealand",True,True,-36.8583157,174.74989979999998,Mutiara Malaysian Restaurant,en
2612,"308 Coatesville Riverhead Highway, Coatesville 0793, New Zealand",True,True,-36.7169198,174.6386272,Black Cottage Cafe,en
2613,"1/20 Constellation Drive, Albany, Auckland 0632, New Zealand",,,-36.7467428,174.73460419999998,My Goodness Gift Baskets,en
2614,"4/48 Ellice Road, Wairau Valley, Auckland 0629, New Zealand",True,,-36.7657597,174.729737,Mythica Brewing,en
2615,"4/48 Ellice Road, Wairau Valley, Auckland 0629, New Zealand",True,,-36.7657597,174.729737,Mythica Brewing,en
2616,"32 Jervois Road, Ponsonby, Auckland 1011, New Zealand",True,True,-36.8467015,174.74279679999998,Fusion Cafe,en
2617,"167 Parkhurst Road, Parakai 0830, New Zealand",,,-36.659709899999996,174.4309692,Parakai Liquor Spot,en
2618,"Waiata Shores 9 Gosper Road, Conifer Grove, Auckland 2112, New Zealand",True,True,-37.0377722,174.9078237,Songbird,en
2619,"7/53 Cavendish Drive, Manukau City Centre, Auckland 2104, New Zealand",,,-36.9886102,174.8761284,LiquorHub,en
2620,"3/710 Great South Road, Penrose, Auckland 1061, New Zealand",True,True,-36.905316899999995,174.8106339,Big Fish Eatery,en
2621,"3 Kent Street, Newmarket, Auckland 1023, New Zealand",,,-36.8683323,174.7766513,NJK Asian Supermarket 生活達人購物網,en
2622,"125 Queen Street, Auckland Central, Auckland 0620, New Zealand",,,-36.8464569,174.7657917,New World Metro Queen Street,en
2623,"1025 Great North Road, Point Chevalier, Auckland 1022, New Zealand",,,-36.8680936,174.7168691,Liquor Centre Point Chev - Great North Road,en
2624,"95 Ascot Avenue, Ellerslie, Auckland 1051, New Zealand",,,-36.8894023,174.7991097,Negociants New Zealand,en
2625,"3/170 Wairau Road, Glenfield, Auckland 0627, New Zealand",True,False,-36.7705316,174.7369738,Nando's Wairau,en
2626,"Shop 207, Sylvia Park Shopping Centre, 286 Mount Wellington Highway, Mount Wellington, Auckland 1060, New Zealand",,,-36.9146042,174.84173189999998,Nando's Sylvia Park,en
2627,"3041 Great North Road, New Lynn, Auckland 0600, New Zealand",,True,-36.906278799999995,174.68472839999998,Nando's New Lynn,en
2628,"NorthWest Shopping Centre Shop 2, Kohuhu Lane, Westgate, Auckland 0814, New Zealand",True,True,-36.8181108,174.6102968,Nando's North West,en
2629,"17 Huron Street, Takapuna, Auckland 0622, New Zealand",True,True,-36.7893508,174.76976310000003,Himalayan Fusion Restaurant and Bar Takapuna,en
2630,"3 Totara Avenue, New Lynn, Auckland 1071, New Zealand",True,True,-36.9094335,174.68088849999998,The Attic Bar & Restaurant,en
2631,,,,,,,
2632,"861 Dominion Road, Mount Roskill, Auckland 1041, New Zealand",,,-36.8968657,174.7440004,Super Liquor Balmoral,en
2633,"13 Aviemore Drive, Highland Park, Manukau 2010, New Zealand",,,-36.900588899999995,174.9050445,Super Liquor Highland Park,en
2634,"4 Viaduct Harbour Avenue, Westhaven, Auckland 1010, New Zealand",,,-36.8453553,174.7596178,QT Auckland,en
2635,"4 Viaduct Harbour Avenue, Westhaven, Auckland 1010, New Zealand",,,-36.8453553,174.7596178,QT Auckland,en
2636,"72 Queen Street, Waiuku 2123, New Zealand",True,True,-37.2505561,174.731031,Malt n Steel bar & Kitchen,en
2637,"Level 2/204 Quay Street, Auckland Central, Auckland 1010, New Zealand",True,True,-36.842822,174.7637628,Dr Rudi's Rooftop Brewing Co.,en
2638,"Level 1/204 Quay Street, Auckland Central, Auckland 1010, New Zealand",True,True,-36.842590699999995,174.7635661,Saint Alice,en
2639,"Level 2/204 Quay Street, Auckland Central, Auckland 1010, New Zealand",True,True,-36.842822,174.7637628,Dr Rudi's Rooftop Brewing Co.,en
2640,"4 Graham Street, Auckland Central, Auckland 1010, New Zealand",,,-36.846903399999995,174.7588878,NZME Auckland,en
2641,"12 Swanson Street, Auckland Central, Auckland 1010, New Zealand",True,,-36.8462457,174.76515469999998,Potstickers 笼凤小馆,en
2642,"2/794 Manukau Road, Royal Oak, Auckland 1023, New Zealand",,,-36.9117276,174.77648850000003,Royal Oak Liquor Centre,en
2643,"v/162 Mokoia Road, Chatswood, Auckland 0626, New Zealand",True,True,-36.811194199999996,174.7144373,The Mediterranean,en
2644,"492 New North Road, Kingsland, Auckland 1021, New Zealand",True,True,-36.872572399999996,174.7435333,Nanny's Eatery,en
2645,"3 Inverness Road, Browns Bay, Auckland 0630, New Zealand",True,True,-36.7151451,174.7471618,Aces Sports Bar,en
2646,"2/2 Shaddock Street, Eden Terrace, Auckland 1021, New Zealand",True,True,-36.866774899999996,174.7612043,Small Gods Taproom,en
